web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station 
,03/04/2023,29/04/2023,06/05/2023,"489,50","318,50",CHALET 6 personnes - Belair Charme,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"489,50","318,50","MOBILHOME 6 personnes - Confort, 3 chambres",Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"489,50","318,50",MOBILHOME 6 personnes - Confort 6 Pers. 3ch,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"489,50","318,50",MOBILHOME 4 personnes - Charme Plus 4 pers 2ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"489,50","318,50",MOBILHOME 4 personnes - Charme Plus 4 pers 2ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"489,50","318,50",MOBILHOME 4 personnes - Mobil-Home Charme Plus 4 pers 2ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"545,90","354,90",MOBILHOME 6 personnes - Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"545,90","354,90",MOBILHOME 6 personnes - Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"545,90","354,90",MOBILHOME 6 personnes - Charme Plus 6 pers 3 ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"615,40","400,40",CHALET 6 personnes - Family Charme 3ch,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"615,40","400,40",CHALET 6 personnes - Family Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"615,40","400,40",CHALET 6 personnes - Family Charme 3ch,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Duo,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Duo,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Duo,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,1 000,1 000,CHALET 6 personnes - Bel Air confort,Camping Le Bois Fleuri,2 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,1 195,1 195,CHALET 5 personnes - Family Charme Plus,Camping Le Bois Fleuri,5 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,1 249,1 249,MOBILHOME 6 personnes - 3 chambres,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,1 299,1 299,CHALET 6 personnes - 3 chambres,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,17,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"490,82","299,40",MOBILHOME 6 personnes - Mobil Home Pyrénées 3 Pièces 4/6 Personnes Climatisé + TV,Camping maeva Club Le Lagon d'Argelès,4 Adultes, 66700 ARGELES,,17,camping-maeva-club-le-lagon-d-argeles-76769,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"490,82","299,40",MOBILHOME 4 personnes - PMR 3 Pièces 4 Personnes Climatisé + TV,Camping maeva Club Le Lagon d'Argelès,4 Adultes, 66700 ARGELES,,17,camping-maeva-club-le-lagon-d-argeles-76769,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"492,58","305,40",MOBILHOME 8 personnes - Mobil Home Evolution 4 Pièces 6/8 Personnes Climatisé + TV,Camping maeva Club Le Lagon d'Argelès,6 Adultes, 66700 ARGELES,,17,camping-maeva-club-le-lagon-d-argeles-76769,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"559,67","341,40",MOBILHOME 10 personnes - Mobil Home Family 5 Pièces 8/10 Personnes Climatisé + TV,Camping maeva Club Le Lagon d'Argelès,8 Adultes, 66700 ARGELES,,17,camping-maeva-club-le-lagon-d-argeles-76769,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,279,279,MOBILHOME 2 personnes - 2 PERS,Camping La Lagune,2 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,307,307,MOBILHOME 4 personnes - 4 PERS,Camping La Lagune,4 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,337,337,MOBILHOME 4 personnes - 4 PERS VUE ETANG,Camping La Lagune,4 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,371,371,MOBILHOME 6 personnes - 4/6 PERS,Camping La Lagune,6 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,371,371,MOBILHOME 4 personnes - 4 PERS CLIM,Camping La Lagune,4 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,408,408,MOBILHOME 6 personnes - 4/6 PERS CLIM,Camping La Lagune,6 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,449,449,MOBILHOME 6 personnes - 6 PERS,Camping La Lagune,6 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,449,449,MOBILHOME 6 personnes - COTTAGE 4/6 PERS,Camping La Lagune,6 Adultes, 34110 FRONTIGNAN,,17,camping-la-lagune-77848,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"494,44",267,CHALET 4 personnes - Luxe 3 Pièces 4 Personnes Climatisé + TV,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"503,64",277,MOBILHOME 4 personnes - Cottage VIP 3 Pièces 4 Personnes Climatisé + TV,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"582,35",297,MOBILHOME 6 personnes - Cottage VIP 4 Pièces 6 Personnes Climatisé + TV,Camping Les Muriers,6 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"538,60",307,CHALET 6 personnes - Luxe 4 Pièces 6 Personnes Climatisé + TV,Camping Les Muriers,6 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,510,447,CHALET 6 personnes - CLASSIQUE 2 CHAMBRES,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,573,"500,55",CHALET 4 personnes - DE LUXE 2 CHAMBRES,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,615,"536,25",MOBILHOME 4 personnes - COTTAGE VIP 2 CHAMBRES,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,615,"536,25",MOBILHOME 4 personnes - COTTAGE VIP PMR,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,636,"554,10",CHALET 6 personnes - DE LUXE 3 CHAMBRES,Camping Les Muriers,6 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,699,"607,65",MOBILHOME 6 personnes - COTTAGE VIP 3 CHAMBRES,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,804,"696,90",MOBILHOME 6 personnes - COTTAGE VIP PLUS 3 CHAMBRES,Camping Les Muriers,4 Adultes,"Route départementale 37E
",,17,camping-les-muriers-78888,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,462,"254,10",APPARTEMENT 4 personnes - 2P/4,,2 Adultes, 34300 LE CAP D'AGDE,,17,residence-palmyra-golf-88127,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,462,"254,10",APPARTEMENT 4 personnes - 2P/4 PMR,,2 Adultes, 34300 LE CAP D'AGDE,,17,residence-palmyra-golf-88127,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,596,"327,80",APPARTEMENT 6 personnes - 3P/6,,4 Adultes, 34300 LE CAP D'AGDE,,17,residence-palmyra-golf-88127,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,250,250,MOBILHOME 4 personnes - 2 chambres non clim + terrasse,,4 Adultes, 34300 AGDE,,17,camping-123-sud-vacances-76696,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,310,310,CHALET 4 personnes - Premium,,4 Adultes, 34300 AGDE,,17,camping-123-sud-vacances-76696,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,310,310,MOBILHOME 4 personnes - 2 chambres climatisé,,4 Adultes, 34300 AGDE,,17,camping-123-sud-vacances-76696,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,499,499,STUDIO 2 personnes,Résidence Aqualia,2 Adultes, 34540 BALARUC LES BAINS,,17,residence-aqualia-76825,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,529,529,APPARTEMENT 4 personnes - CABUINE,Résidence Aqualia,4 Adultes, 34540 BALARUC LES BAINS,,17,residence-aqualia-76825,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,669,669,APPARTEMENT 6 personnes - CABINE,Résidence Aqualia,6 Adultes, 34540 BALARUC LES BAINS,,17,residence-aqualia-76825,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,679,679,APPARTEMENT 4 personnes,Résidence Aqualia,4 Adultes, 34540 BALARUC LES BAINS,,17,residence-aqualia-76825,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,336,"302,40",APPARTEMENT 4 personnes,Résidence Cap Camargue,4 Adultes, 30240 LE GRAU DU ROI,,17,residence-cap-camargue-88276,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,364,"327,60",APPARTEMENT 4 personnes - 2 pièces PMR vue piscine,Résidence Cap Camargue,4 Adultes, 30240 LE GRAU DU ROI,,17,residence-cap-camargue-88276,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,364,"327,60",APPARTEMENT 4 personnes - 2 pièces PMR,Résidence Cap Camargue,4 Adultes, 30240 LE GRAU DU ROI,,17,residence-cap-camargue-88276,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,406,"365,40",APPARTEMENT 6 personnes - 3 pièces Duplex,Résidence Cap Camargue,6 Adultes, 30240 LE GRAU DU ROI,,17,residence-cap-camargue-88276,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,434,"390,60",APPARTEMENT 6 personnes - 3 pièces Duplex vue piscine,Résidence Cap Camargue,6 Adultes, 30240 LE GRAU DU ROI,,17,residence-cap-camargue-88276,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,315,315,MOBILHOME 4 personnes,Camping Le Rebau,4 Adultes, 34290 MONTBLANC,,17,camping-le-rebau-77838,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,315,315,"MOBILHOME 6 personnes - 4/6 places, JUPITER",Camping Le Rebau,6 Adultes, 34290 MONTBLANC,,17,camping-le-rebau-77838,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,370,370,MOBILHOME 6 personnes - 2 chambres,Camping Le Rebau,6 Adultes, 34290 MONTBLANC,,17,camping-le-rebau-77838,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,410,410,MOBILHOME 6 personnes - 3 chambres SUPER TITANIA,Camping Le Rebau,6 Adultes, 34290 MONTBLANC,,17,camping-le-rebau-77838,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,450,450,MOBILHOME 8 personnes - 6/8 places SUPER OCTALIA,Camping Le Rebau,8 Adultes, 34290 MONTBLANC,,17,camping-le-rebau-77838,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,450,450,MOBILHOME 5 personnes - PMR,Camping Le Rebau,5 Adultes, 34290 MONTBLANC,,17,camping-le-rebau-77838,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"384,25","327,25",MOBILHOME 4 personnes - TAHITI,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"398,15","339,15",BUNGALOW TOILÉ 5 personnes - ATYPIK BALI 5 pers.,Camping la Plage Argelès,5 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,420,357,MOBILHOME 4 personnes - BORNEO,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"475,60","404,60",MOBILHOME 4 personnes - MALDIVES,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"475,60","404,60",MOBILHOME 6 personnes - SAMOA,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"475,60","404,60",MOBILHOME 4 personnes - BALEARES,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"531,20","452,20",MOBILHOME 4 personnes - MOOREA,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"552,05","470,05",MOBILHOME 6 personnes - TONGA,Camping la Plage Argelès,6 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"552,05","470,05",MOBILHOME 4 personnes - WALLIS,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,"629,50","535,50",MOBILHOME 6 personnes - FUTUNA,Camping la Plage Argelès,6 Adultes, 66700 ARGELES,,17,camping-la-plage-argeles-76745,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,300,300,MOBILHOME 5 personnes - TRITON - 2 chambres - Essentiel - 24m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,300,300,MOBILHOME 4 personnes - IRIS - 1 chambre - Récent - 20m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,350,350,MOBILHOME 5 personnes - LOUISIANE - 2 chambres - 22m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,380,380,MOBILHOME 5 personnes - TITANIA - 2 chambres - 24m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,400,400,MOBILHOME 4 personnes - MAGNOLIA - 2 chambres - 28m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,410,410,"MOBILHOME 4 personnes - BLEUET, VIOLETTE, CAPUCINE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,410,410,"MOBILHOME 4 personnes - ORCHIDEE, JACINTHE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,410,410,MOBILHOME 4 personnes - TULIPE - 2 chambres - 28 m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,410,410,MOBILHOME 5 personnes - TITANIA CLIM - 2 chambres - 24m² -,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,430,430,MOBILHOME 4 personnes - NEUF - 2 chambres - 31m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,500,500,"MOBILHOME 6 personnes - COQUELICOT, JONQUILLE - 3 chambres - Récent - 30m²",Camping Le Pinada,6 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,600,600,MOBILHOME 6 personnes - NEUF - 3 chambres - 34m²,Camping Le Pinada,6 Adultes, 11200 FABREZAN,,17,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,313,313,CHALET 4 personnes - CH 93B,Camping Las Planes,2 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,313,313,MOBILHOME 6 personnes - MH P3,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,313,313,MOBILHOME 3 personnes - MH 95P,Camping Las Planes,2 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,313,313,CHALET 4 personnes - CH 69,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,375,375,MOBILHOME 4 personnes - MH 72,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,375,375,MOBILHOME 4 personnes - MH 68,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,375,375,MOBILHOME 6 personnes - MH 11,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,375,375,MOBILHOME 6 personnes - MH 13,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,375,375,MOBILHOME 4 personnes - MH 71,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,375,375,MOBILHOME 6 personnes - MH 85,Camping Las Planes,6 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,438,438,MOBILHOME 4 personnes - MH 77,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,482,482,MOBILHOME 6 personnes - MH 76,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,500,500,MOBILHOME 6 personnes - MH 46,Camping Las Planes,6 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,688,688,MOBILHOME 6 personnes - MH 80,Camping Las Planes,6 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,875,875,MOBILHOME 4 personnes - MH 47,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,938,938,MOBILHOME 4 personnes - MH 91,Camping Las Planes,4 Adultes, 66740 LAROQUE DES ALBERES,,17,camping-las-planes-79421,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,252,252,MOBILHOME 8 personnes - Bien-être 3ch 8p Signature clim,Camping Siblu Les Sables du midi - Funpass inclus,8 Adultes, 34000 VALRAS,,17,camping-siblu-les-sables-du-midi-funpass-inclus-78692,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,252,252,MOBILHOME 6 personnes - Bien-être 2ch 6p Signature clim,Camping Siblu Les Sables du midi - Funpass inclus,6 Adultes, 34000 VALRAS,,17,camping-siblu-les-sables-du-midi-funpass-inclus-78692,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,849,849,MOBILHOME 6 personnes - 2 chambres 4/6 personnes Clim,Camping Siblu Les Sables du midi - Funpass inclus,6 Adultes, 34000 VALRAS,,17,camping-siblu-les-sables-du-midi-funpass-inclus-78692,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,899,899,MOBILHOME 8 personnes - 3 chambres 6/8 personnes Clim,Camping Siblu Les Sables du midi - Funpass inclus,6 Adultes, 34000 VALRAS,,17,camping-siblu-les-sables-du-midi-funpass-inclus-78692,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,265,265,GÎTE 4 personnes - (sans sanitaires),Camping Beau Rivage,4 Adultes, 30500 SAINT AMBROIX,,17,camping-beau-rivage-81017,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,360,360,MOBILHOME 4 personnes - 2 Chambres - Tout confort climatisé,Camping Beau Rivage,4 Adultes, 30500 SAINT AMBROIX,,17,camping-beau-rivage-81017,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,418,418,MOBILHOME 6 personnes - Cottage family - tout confort climatisé,Camping Beau Rivage,6 Adultes, 30500 SAINT AMBROIX,,17,camping-beau-rivage-81017,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,294,294,CHALET 5 personnes - CLUB (samedi/samedi),Camping Les Fauvettes,3 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,315,315,CHALET 4 personnes - NEMO (samedi/samedi),Camping Les Fauvettes,2 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,315,315,CHALET 5 personnes - GECKO Standard,Camping Les Fauvettes,4 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,343,343,CHALET 4 personnes - ABEILLE,Camping Les Fauvettes,2 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,357,357,MOBILHOME 5 personnes - DOMINO,Camping Les Fauvettes,4 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,378,378,MOBILHOME 6 personnes - ROLLER,Camping Les Fauvettes,4 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,385,385,MOBILHOME 5 personnes - MEDITERRANEE,Camping Les Fauvettes,2 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,441,441,MOBILHOME 4 personnes - EVO Premium,Camping Les Fauvettes,4 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,483,483,CHALET 6 personnes - OTTAWA Confort 33m²,Camping Les Fauvettes,6 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,504,504,BUNGALOW TOILÉ 6 personnes - TITHOME,Camping Les Fauvettes,4 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,518,518,MOBILHOME 6 personnes - PORTLAND Premium 35m²,Camping Les Fauvettes,6 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,1 155,1 155,MOBILHOME 10 personnes - TRIBU (2 locations face à face avec terrasse commune),Camping Les Fauvettes,6 Adultes, 30140 ANDUZE,,17,camping-les-fauvettes-76614,Languedoc-roussillon
,03/04/2023,29/04/2023,06/05/2023,296,256,MOBILHOME 4 personnes - privilège climatisé,Camping l'Etoile d'Or,2 Adultes, 66700 ARGELES,,17,camping-l-etoile-d-or-79472,Languedoc-roussillon
