web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,27/08/2023,03/09/2023,1195,1195,MOBILHOME 8 personnes - Cottage Privilège 3 chambres 2 salles de bain,,Camping Sea Green Les Grenettes,8 Adultes, 17740 SAINTE MARIE DE RE,,34,camping-sea-green-les-grenettes-78427,
,07/08/2023,07/10/2023,14/10/2023,392,392,BUNGALOW TOILÉ 2 personnes - BENGALI Toilé 2  pers équipé (sans sanitaires),,,2 Adultes, 26190 SAINT NAZAIRE EN ROYANS,,40,camping-cote-vercors-92133,
,07/08/2023,07/10/2023,14/10/2023,420,420,BUNGALOW TOILÉ 5 personnes - BENGALI Toilé 5 pers équipé (sans sanitaires),,,5 Adultes, 26190 SAINT NAZAIRE EN ROYANS,,40,camping-cote-vercors-92133,
,07/08/2023,07/10/2023,14/10/2023,552,552,MOBILHOME 4 personnes - Mobilhome 4 personnes,,,4 Adultes, 26190 SAINT NAZAIRE EN ROYANS,,40,camping-cote-vercors-92133,
,07/08/2023,07/10/2023,14/10/2023,672,672,MOBILHOME 6 personnes - 6 personnes,,,6 Adultes, 26190 SAINT NAZAIRE EN ROYANS,,40,camping-cote-vercors-92133,
,07/08/2023,27/08/2023,03/09/2023,390,390,MOBILHOME 4 personnes - Cottage,,Camping Bel Air,4 Adultes, 07460 BERRIAS ET CASTELJAU,,34,camping-bel-air-81237,
,07/08/2023,27/08/2023,03/09/2023,490,490,MOBILHOME 4 personnes - Paradise,,Camping Bel Air,4 Adultes, 07460 BERRIAS ET CASTELJAU,,34,camping-bel-air-81237,
,07/08/2023,27/08/2023,03/09/2023,490,490,MOBILHOME 5 personnes - DIAMOND climatisé DIMANCHE,,Camping Bel Air,5 Adultes, 07460 BERRIAS ET CASTELJAU,,34,camping-bel-air-81237,
,07/08/2023,27/08/2023,03/09/2023,590,590,MOBILHOME 6 personnes - Family,,Camping Bel Air,6 Adultes, 07460 BERRIAS ET CASTELJAU,,34,camping-bel-air-81237,
,07/08/2023,19/08/2023,26/08/2023,98,98,EMPLACEMENT - Tente + vélo ou moto,,Camping Douce Ardèche,, 07570 DESAIGNES,,33,camping-douce-ardeche-82056,
,07/08/2023,19/08/2023,26/08/2023,133,133,EMPLACEMENT - 2 roues (vélo ou moto),,Camping Douce Ardèche,, 07570 DESAIGNES,,33,camping-douce-ardeche-82056,
,07/08/2023,19/08/2023,26/08/2023,140,140,EMPLACEMENT - Tente ou Caravane ou Camping car,,Camping Douce Ardèche,, 07570 DESAIGNES,,33,camping-douce-ardeche-82056,
,07/08/2023,19/08/2023,26/08/2023,240,216,HÉBERGEMENT INSOLITE 2 personnes - Tente bivouac 1 ou 2 personnes,,Camping Douce Ardèche,2 Adultes, 07570 DESAIGNES,,33,camping-douce-ardeche-82056,
,07/08/2023,19/08/2023,26/08/2023,575,517.50,MOBILHOME 4 personnes,,Camping Douce Ardèche,4 Adultes, 07570 DESAIGNES,,33,camping-douce-ardeche-82056,
,07/08/2023,19/08/2023,26/08/2023,645,580.50,CHALET 4 personnes,,Camping Douce Ardèche,4 Adultes, 07570 DESAIGNES,,33,camping-douce-ardeche-82056,
,07/08/2023,19/08/2023,26/08/2023,675,607.50,MOBILHOME 6 personnes,,Camping Douce Ardèche,6 Adultes, 07570 DESAIGNES,,33,camping-douce-ardeche-82056,
,07/08/2023,24/09/2023,01/10/2023,74.90,74.90,EMPLACEMENT - Forfait 2 campeurs,,Camping L'Ile du Cheran,, 73340 LESCHERAINES,,38,camping-lile-du-cheran-77596,
,07/08/2023,24/09/2023,01/10/2023,462,462,MOBILHOME 5 personnes - COURTS SEJOURS,,Camping L'Ile du Cheran,5 Adultes, 73340 LESCHERAINES,,38,camping-lile-du-cheran-77596,
,07/08/2023,24/09/2023,01/10/2023,504,504,CHALET 6 personnes - COURTS SEJOURS,,Camping L'Ile du Cheran,4 Adultes, 73340 LESCHERAINES,,38,camping-lile-du-cheran-77596,
,07/08/2023,03/12/2023,10/12/2023,98,98,"EMPLACEMENT - Tente, Caravane, Camping Car (1pers inclus)",,Camping Les Lacs de Courtes,, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,270,270,CHALET 4 personnes - EDEN - 2 chambres,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,299,299,CHALET 5 personnes - ADOUR,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,315,315,CHALET 6 personnes - REVE - 2 chambres,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,315,315,MOBILHOME 6 personnes - GRAND CONFORT,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,315,315,MOBILHOME 6 personnes - GRAND CONFORT,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,315,315,MOBILHOME 4 personnes - 3 - GRAND CONFORT,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,349,349,MOBILHOME 6 personnes - CONFORT,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,349,349,MOBILHOME 4 personnes - RIVIERA CONFORT - 2 chambres,,Camping Les Lacs de Courtes,4 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,410,410,GÎTE 6 personnes - SOLEIL + TV + Lave Linge,,Camping Les Lacs de Courtes,6 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,410,410,MOBILHOME 8 personnes - GRAND CONFORT 3 chambres,,Camping Les Lacs de Courtes,8 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,410,410,MOBILHOME 8 personnes - CONFORT,,Camping Les Lacs de Courtes,8 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,410,410,MOBILHOME 8 personnes - 43 - GRAND CONFORT - 3 chambres 2 SdB,,Camping Les Lacs de Courtes,6 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,410,410,MOBILHOME 6 personnes - 50 - GRAND CONFORT - 3 chambres,,Camping Les Lacs de Courtes,6 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,410,410,MOBILHOME 6 personnes - 10 - GRAND CONFORT,,Camping Les Lacs de Courtes,6 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,03/12/2023,10/12/2023,410,410,MOBILHOME 8 personnes - 55  - 3 chambres 2 SdB 2WC,,Camping Les Lacs de Courtes,8 Adultes, 32240 ESTANG,,48,camping-les-lacs-de-courtes-76590,
,07/08/2023,19/08/2023,26/08/2023,480,480,BUNGALOW TOILÉ 4 personnes - Coco Sweet,,Le Domaine de Guillalmes,4 Adultes, 46110 CONDAT,,33,le-domaine-de-guillalmes-81383,
,07/08/2023,19/08/2023,26/08/2023,670,670,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Le Domaine de Guillalmes,4 Adultes, 46110 CONDAT,,33,le-domaine-de-guillalmes-81383,
,07/08/2023,10/09/2023,17/09/2023,694.71,694.71,MOBILHOME 5 personnes - Cottage 2 pièces 5 personnes,,,5 Adultes, 07140 LES VANS,,36,domaine-des-vans-92460,
,07/08/2023,10/09/2023,17/09/2023,761.71,761.71,MOBILHOME 6 personnes - Cottage 2 pièces 6 personnes,,,6 Adultes, 07140 LES VANS,,36,domaine-des-vans-92460,
,07/08/2023,02/09/2023,09/09/2023,392,392,BUNGALOW TOILÉ 2 personnes - BENGALI Toilé 2  pers équipé (sans sanitaires),,,2 Adultes, 26190 SAINT NAZAIRE EN ROYANS,,35,camping-cote-vercors-92133,
,07/08/2023,02/09/2023,09/09/2023,420,420,BUNGALOW TOILÉ 5 personnes - BENGALI Toilé 5 pers équipé (sans sanitaires),,,5 Adultes, 26190 SAINT NAZAIRE EN ROYANS,,35,camping-cote-vercors-92133,
,07/08/2023,27/08/2023,03/09/2023,699,699,MOBILHOME 6 personnes - En arrivée dimanche ( 4 adultes + 2 enfants),,Camping Les Maraises,4 Adultes, 17410 SAINT MARTIN DE RE,,34,camping-les-maraises-78347,
,07/08/2023,23/12/2023,30/12/2023,313,313,MOBILHOME 4 personnes - Mobil home 2 à 4 pers.,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,331,331,MOBILHOME 4 personnes - Silva (PMR),,Camping au Paradis des Campeurs,4 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,345,345,HÉBERGEMENT INSOLITE 2 personnes - Pod Luxe,,Camping au Paradis des Campeurs,2 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,429,429,MOBILHOME 4 personnes - Lodge Pacifique,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,472,472,MOBILHOME 4 personnes - Lodge 2 à 4 pers. clim. Plancha,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,514,514,MOBILHOME 6 personnes - Lodge 2 à 6 pers. clim. Plancha,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
