web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,05/08/2023,12/08/2023,319,319,MOBILHOME 6 personnes - MH Confort 3ch 6p,Camping Paradis les Rives de l'Hérault,6 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,449,449,MOBILHOME 8 personnes - MH Premium 4ch 8p,Camping Paradis les Rives de l'Hérault,8 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,680,680,MOBILHOME 5 personnes - TRITON - 2 chambres - Essentiel - 24m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,780,780,MOBILHOME 5 personnes - TITANIA - 2 chambres - 24m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,800,800,MOBILHOME 4 personnes - MAGNOLIA - 2 chambres - 28m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,830,830,"MOBILHOME 4 personnes - BLEUET, VIOLETTE, CAPUCINE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,830,830,"MOBILHOME 4 personnes - ORCHIDEE, JACINTHE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,850,850,MOBILHOME 5 personnes - TITANIA CLIM - 2 chambres - 24m² -,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,900,900,MOBILHOME 4 personnes - NEUF - 2 chambres - 31m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,970,970,"MOBILHOME 6 personnes - COQUELICOT, JONQUILLE - 3 chambres - Récent - 30m²",Camping Le Pinada,6 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
