web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,05/08/2023,12/08/2023,579,579,MOBILHOME 4 personnes,Camping Les Salisses,2 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,579,579,MOBILHOME 6 personnes,Camping Les Salisses,4 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,629,629,MOBILHOME 8 personnes,Camping Les Salisses,6 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,400,239,MOBILHOME 6 personnes - 2 chambres,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,503,259,MOBILHOME 6 personnes - 3 chambres,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,159,159,MOBILHOME 6 personnes - 2 chambres 4/6 places,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,169,169,MOBILHOME 6 personnes - 3 Chambres,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,169,169,MOBILHOME 6 personnes - 3 chambres,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,288.20,231.20,MOBILHOME 4 personnes - Cocoon 4 personnes 2 chambres 23m²,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,395.81,245.40,MOBILHOME 6 personnes - Evasion 3 Pièces 4/6 Personnes + TV,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,415.16,257.40,MOBILHOME 6 personnes - Loisir 4 Pièces 6 Personnes + TV,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,259,259,MOBILHOME 6 personnes - 2 chambres 4/6 places,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,323.20,259.20,MOBILHOME 4 personnes - Cocoon 4 personnes 2 chambres 23m²,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,323.20,259.20,MOBILHOME 4 personnes - Cocoon 4 personnes 2 chambres 23m²,Camping Le Clos Virgile,4 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
