web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,07/10/2023,14/10/2023,350,350,MOBILHOME 4 personnes - TRIGANO 33m2,Camping Mas Llinas,4 Adultes, 66160 LE BOULOU,,,40,camping-mas-llinas-77558,
,27/03/2023,07/10/2023,14/10/2023,430,430,MOBILHOME 6 personnes - O HARA 40 m² 3 chambres 2 wc / 2 salle de bains,Camping Mas Llinas,6 Adultes, 66160 LE BOULOU,,,40,camping-mas-llinas-77558,
,27/03/2023,07/10/2023,14/10/2023,385,330,MOBILHOME 5 personnes - CONFORT PLUS D,Camping Le Mas des Lavandes,5 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,385,330,MOBILHOME 5 personnes - CONFORT PLUS S,Camping Le Mas des Lavandes,5 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,420,360,MOBILHOME 6 personnes - CONFORT PLUS D,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,420,360,MOBILHOME 6 personnes - CONFORT PLUS S,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,462,396,MOBILHOME 6 personnes - PREMIUM D,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,462,396,MOBILHOME 6 personnes - PREMIUM S,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,539,462,MOBILHOME 6 personnes - PREMIUM D,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,539,462,MOBILHOME 6 personnes - PREMIUM S,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,574,492,MOBILHOME 4 personnes - PRESTIGE S,Camping Le Mas des Lavandes,4 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,574,492,MOBILHOME 4 personnes - PRESTIGE D,Camping Le Mas des Lavandes,4 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,693,594,MOBILHOME 6 personnes - PRESTIGE S,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,693,594,MOBILHOME 6 personnes - PRESTIGE D,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,,40,camping-le-mas-des-lavandes-76672,
,27/03/2023,07/10/2023,14/10/2023,220,220,"MOBILHOME 4 personnes - EVASION, 2 chambres",Camping La Pinède Enchantée,4 Adultes, 66700 ARGELES,,,40,camping-la-pinede-enchantee-76550,
,27/03/2023,07/10/2023,14/10/2023,290,290,MOBILHOME 5 personnes - MOREA,Camping La Pinède Enchantée,4 Adultes, 66700 ARGELES,,,40,camping-la-pinede-enchantee-76550,
,27/03/2023,07/10/2023,14/10/2023,360,360,MOBILHOME 4 personnes - COTTAGE,Camping La Pinède Enchantée,4 Adultes, 66700 ARGELES,,,40,camping-la-pinede-enchantee-76550,
,27/03/2023,07/10/2023,14/10/2023,315,315,MOBILHOME 4 personnes,Camping Le Rebau,4 Adultes, 34290 MONTBLANC,,,40,camping-le-rebau-77838,
,27/03/2023,07/10/2023,14/10/2023,315,315,"MOBILHOME 6 personnes - 4/6 places, JUPITER",Camping Le Rebau,6 Adultes, 34290 MONTBLANC,,,40,camping-le-rebau-77838,
,27/03/2023,07/10/2023,14/10/2023,370,370,MOBILHOME 6 personnes - 2 chambres,Camping Le Rebau,6 Adultes, 34290 MONTBLANC,,,40,camping-le-rebau-77838,
,27/03/2023,07/10/2023,14/10/2023,410,410,MOBILHOME 6 personnes - 3 chambres SUPER TITANIA,Camping Le Rebau,6 Adultes, 34290 MONTBLANC,,,40,camping-le-rebau-77838,
,27/03/2023,07/10/2023,14/10/2023,450,450,MOBILHOME 8 personnes - 6/8 places SUPER OCTALIA,Camping Le Rebau,8 Adultes, 34290 MONTBLANC,,,40,camping-le-rebau-77838,
,27/03/2023,07/10/2023,14/10/2023,450,450,MOBILHOME 5 personnes - PMR,Camping Le Rebau,5 Adultes, 34290 MONTBLANC,,,40,camping-le-rebau-77838,
,27/03/2023,07/10/2023,14/10/2023,469,469,MOBILHOME 4 personnes - climatisé,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,497,497,MOBILHOME 4 personnes - COSY HOUSE,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,525,525,MOBILHOME 4 personnes - SWEET HOME,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,560,560,MOBILHOME 6 personnes - BUNGALOW,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,560,560,MOBILHOME 6 personnes - GRAND LARGE,Camping le Pré Saint André,6 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,595,595,MOBILHOME 8 personnes - FAMILLE,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,630,630,MOBILHOME 6 personnes - Nest - 3ch 6 pers. climatisé,Camping le Pré Saint André,6 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,700,700,HÉBERGEMENT INSOLITE 8 personnes - 2 chambres,Camping le Pré Saint André,5 Adultes, 30250 SOUVIGNARGUES,,,40,camping-le-pre-saint-andre-78583,
,27/03/2023,07/10/2023,14/10/2023,315,315,CHALET 5 personnes - Chalet 30 m2,Domaine De Montrose,5 Adultes, 34120 PEZENAS,,,40,domaine-de-montrose-80142,
,27/03/2023,07/10/2023,14/10/2023,315,315,CHALET 8 personnes - Chalet 30 m2 + mezzanine,Domaine De Montrose,8 Adultes, 34120 PEZENAS,,,40,domaine-de-montrose-80142,
,27/03/2023,07/10/2023,14/10/2023,315,315,CHALET 6 personnes - Chalet 25 m2,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,,40,domaine-de-montrose-80142,
,27/03/2023,07/10/2023,14/10/2023,330,330,MOBILHOME 6 personnes - Mobil home 29 m2,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,,40,domaine-de-montrose-80142,
,27/03/2023,07/10/2023,14/10/2023,375,375,CHALET 7 personnes - CHALET 35 m2,Domaine De Montrose,7 Adultes, 34120 PEZENAS,,,40,domaine-de-montrose-80142,
,27/03/2023,07/10/2023,14/10/2023,229,229,MOBILHOME 4 personnes,Camping Club Le Florida,2 Adultes, 66200 ELNE,,,40,camping-club-le-florida-79506,
,27/03/2023,07/10/2023,14/10/2023,249,249,MOBILHOME 6 personnes,Camping Club Le Florida,6 Adultes, 66200 ELNE,,,40,camping-club-le-florida-79506,
,27/03/2023,07/10/2023,14/10/2023,342,342,MOBILHOME 4 personnes - Océane,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,342,342,MOBILHOME 4 personnes - Florès,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,342,342,MOBILHOME 4 personnes - Maldives,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,342,342,MOBILHOME 4 personnes - Grand Large,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,355,355,MOBILHOME 4 personnes - Savanah,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,356,356,MOBILHOME 6 personnes - Grand Large pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,370,370,MOBILHOME 4 personnes - Blueberry 2 chambres 32m²,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
