url,web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
https://www.campings.com/fr/camping/camping-le-hameau-des-cannisses-76551#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,325,325,BUNGALOW 2 personnes,Camping Le Hameau des Cannisses,2 Adultes, 11430 GRUISSAN,,,22,camping-le-hameau-des-cannisses-76551,
https://www.campings.com/fr/camping/camping-le-hameau-des-cannisses-76551#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,374,374,BUNGALOW 4 personnes,Camping Le Hameau des Cannisses,4 Adultes, 11430 GRUISSAN,,,22,camping-le-hameau-des-cannisses-76551,
https://www.campings.com/fr/camping/camping-la-bernede-78113#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,400,400,MOBILHOME 5 personnes - MEDIUM,Camping La Bernede,5 Adultes, 11190 RENNES LES BAINS,,,22,camping-la-bernede-78113,
https://www.campings.com/fr/camping/camping-la-bernede-78113#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,450,450,MOBILHOME 6 personnes - LARGE,Camping La Bernede,6 Adultes, 11190 RENNES LES BAINS,,,22,camping-la-bernede-78113,
https://www.campings.com/fr/camping/le-moulin-de-sainte-anne-camping-sites-et-paysages-87661#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,315,315,TENTE TOILE ET BOIS 4 personnes - COCO SWEET sans sanitaires,Le Moulin de Sainte-Anne - Camping Sites et Paysages,4 Adultes, 11600 VILLEGLY,,,22,le-moulin-de-sainte-anne-camping-sites-et-paysages-87661,
https://www.campings.com/fr/camping/le-moulin-de-sainte-anne-camping-sites-et-paysages-87661#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,441,441,CHALET 4 personnes - MONTANA,Le Moulin de Sainte-Anne - Camping Sites et Paysages,4 Adultes, 11600 VILLEGLY,,,22,le-moulin-de-sainte-anne-camping-sites-et-paysages-87661,
https://www.campings.com/fr/camping/le-moulin-de-sainte-anne-camping-sites-et-paysages-87661#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,483,483,MOBILHOME 4 personnes - LOGGIA,Le Moulin de Sainte-Anne - Camping Sites et Paysages,2 Adultes, 11600 VILLEGLY,,,22,le-moulin-de-sainte-anne-camping-sites-et-paysages-87661,
https://www.campings.com/fr/camping/le-moulin-de-sainte-anne-camping-sites-et-paysages-87661#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,1085,1085,MOBILHOME 8 personnes - Tribu,Le Moulin de Sainte-Anne - Camping Sites et Paysages,8 Adultes, 11600 VILLEGLY,,,22,le-moulin-de-sainte-anne-camping-sites-et-paysages-87661,
https://www.campings.com/fr/camping/le-fun-camping-79641#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,310,310,"MOBILHOME 4 personnes - Loggia 31m², 2 chambres, terrasse Loggia intégrée, climatisation",Le Fun Camping,4 Adultes, 11510 FITOU,,,22,le-fun-camping-79641,
https://www.campings.com/fr/camping/le-fun-camping-79641#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,379,379,MOBILHOME 5 personnes - Alto pour 4/6 personnes,Le Fun Camping,4 Adultes, 11510 FITOU,,,22,le-fun-camping-79641,
https://www.campings.com/fr/camping/camping-la-grange-neuve-78536#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,235,235,BUNGALOW TOILÉ 4 personnes - COCO SWEET,Camping La Grange Neuve,4 Adultes,Nord ,,,22,camping-la-grange-neuve-78536,
https://www.campings.com/fr/camping/camping-la-grange-neuve-78536#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,291,291,MOBILHOME 4 personnes - PELICAN,Camping La Grange Neuve,4 Adultes,Nord ,,,22,camping-la-grange-neuve-78536,
https://www.campings.com/fr/camping/camping-la-grange-neuve-78536#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,301,301,MOBILHOME 4 personnes - FLAMANT ROSE,Camping La Grange Neuve,4 Adultes,Nord ,,,22,camping-la-grange-neuve-78536,
